tx_id,sender_id,receiver_id,amount,timestamp,is_mule_flag
TXN-df1400ea,ACC-1359,ACC-1602,3810.73,2026-08-16 23:38:06.161838,False
TXN-735782dd,ACC-1535,ACC-1997,2360.92,2026-08-16 23:42:06.161838,False
TXN-3ded847e,ACC-1243,ACC-1054,4878.92,2026-08-16 23:46:06.161838,False
TXN-cd7b351e,ACC-1451,ACC-1023,883.31,2026-08-16 23:50:06.161838,False
TXN-f7b5704c,ACC-1402,ACC-1111,3486.76,2026-08-16 23:54:06.161838,False
TXN-ebcdc08f,ACC-1849,ACC-1603,421.73,2026-08-16 23:58:06.161838,False
TXN-45dd9940,ACC-1260,ACC-1166,4044.7,2026-08-17 00:02:06.161838,False
TXN-7fc6b7dd,ACC-1625,ACC-1057,2457.79,2026-08-17 00:06:06.161838,False
TXN-798b5dc1,ACC-1035,ACC-1979,1668.24,2026-08-17 00:10:06.161838,False
TXN-b77f78cf,ACC-1731,ACC-1606,3454.93,2026-08-17 00:14:06.161838,False
TXN-bbf7456c,ACC-1249,ACC-1465,1873.7,2026-08-17 00:18:06.161838,False
TXN-f1b1f6e7,ACC-1305,ACC-1762,4179.51,2026-08-17 00:22:06.161838,False
TXN-b9aa501f,ACC-1812,ACC-1072,1801.19,2026-08-17 00:26:06.161838,False
TXN-db2fe514,ACC-1907,ACC-1966,4954.8,2026-08-17 00:30:06.161838,False
TXN-913ce4bf,ACC-1832,ACC-1905,1614.15,2026-08-17 00:34:06.161838,False
TXN-30a747f8,ACC-1053,ACC-1424,4352.64,2026-08-17 00:38:06.161838,False
TXN-0dc561f2,ACC-1480,ACC-1795,3947.52,2026-08-17 00:42:06.161838,False
TXN-43e9dbb0,ACC-1472,ACC-1532,3701.69,2026-08-17 00:46:06.161838,False
TXN-a840fe86,ACC-1355,ACC-1209,1410.75,2026-08-17 00:50:06.161838,False
TXN-3e0d9953,ACC-1843,ACC-1882,4281.12,2026-08-17 00:54:06.161838,False
TXN-eb4211d5,ACC-1215,ACC-1855,2866.16,2026-08-17 00:58:06.161838,False
TXN-068c3d92,ACC-1848,ACC-1395,2300.8,2026-08-17 01:02:06.161838,False
TXN-9c7ac016,ACC-1196,ACC-1025,457.35,2026-08-17 01:06:06.161838,False
TXN-55e5734b,ACC-1851,ACC-1310,4684.93,2026-08-17 01:10:06.161838,False
TXN-60c1ca8e,ACC-1716,ACC-1298,1641.62,2026-08-17 01:14:06.161838,False
TXN-2b827593,ACC-1971,ACC-1038,161638.82,2026-08-17 01:18:06.161838,True
TXN-f4d43271,ACC-1994,ACC-1762,2453.66,2026-08-17 01:22:06.161838,False
TXN-99204143,ACC-1238,ACC-1474,3162.21,2026-08-17 01:26:06.161838,False
TXN-c440fbad,ACC-1230,ACC-1187,4348.18,2026-08-17 01:30:06.161838,False
TXN-3a4932cf,ACC-1606,ACC-1775,4595.93,2026-08-17 01:34:06.161838,False
TXN-2eb88081,ACC-1219,ACC-1676,2085.51,2026-08-17 01:38:06.161838,False
TXN-9ad684ce,ACC-1921,ACC-1332,1702.56,2026-08-17 01:42:06.161838,False
TXN-6b55e4bd,ACC-1408,ACC-1318,4507.22,2026-08-17 01:46:06.161838,False
TXN-e46f7574,ACC-1876,ACC-1416,1347.64,2026-08-17 01:50:06.161838,False
TXN-171e0e59,ACC-1878,ACC-1607,3217.28,2026-08-17 01:54:06.161838,False
TXN-c7ceede5,ACC-1761,ACC-1863,2271.99,2026-08-17 01:58:06.161838,False
TXN-1af6bcb4,ACC-1781,ACC-1229,3558.83,2026-08-17 02:02:06.161838,False
TXN-bba4e580,ACC-1221,ACC-1371,1134.07,2026-08-17 02:06:06.161838,False
TXN-a4d717f1,ACC-1024,ACC-1192,950.34,2026-08-17 02:10:06.161838,False
TXN-4713b96e,ACC-1688,ACC-1223,3994.53,2026-08-17 02:14:06.161838,False
TXN-fc3c9093,ACC-1434,ACC-1439,1226.92,2026-08-17 02:18:06.161838,False
TXN-cf9fe1c2,ACC-1360,ACC-1175,2915.06,2026-08-17 02:22:06.161838,False
TXN-9d0d439c,ACC-1959,ACC-1055,4749.63,2026-08-17 02:26:06.161838,False
TXN-02392b5d,ACC-1740,ACC-1411,3548.23,2026-08-17 02:30:06.161838,False
TXN-d61a3073,ACC-1877,ACC-1385,1083.41,2026-08-17 02:34:06.161838,False
TXN-960a7f10,ACC-1089,ACC-1086,3663.1,2026-08-17 02:38:06.161838,False
TXN-b3b7da8d,ACC-1165,ACC-1073,3403.31,2026-08-17 02:42:06.161838,False
TXN-c5c807f6,ACC-1911,ACC-1293,3256.87,2026-08-17 02:46:06.161838,False
TXN-ef694dd9,ACC-1864,ACC-1131,3668.33,2026-08-17 02:50:06.161838,False
TXN-b410da51,ACC-1510,ACC-1242,96253.97,2026-08-17 02:54:06.161838,True
TXN-9dac0544,ACC-1973,ACC-1654,848.2,2026-08-17 02:58:06.161838,False
TXN-2539a0b9,ACC-1670,ACC-1427,2911.99,2026-08-17 03:02:06.161838,False
TXN-1f56cf9f,ACC-1621,ACC-1327,2068.5,2026-08-17 03:06:06.161838,False
TXN-7a7090c5,ACC-1136,ACC-1791,197117.4,2026-08-17 03:10:06.161838,True
TXN-df6d9962,ACC-1358,ACC-1507,169.36,2026-08-17 03:14:06.161838,False
TXN-858e83b5,ACC-1679,ACC-1676,1962.58,2026-08-17 03:18:06.161838,False
TXN-001b8c9a,ACC-1119,ACC-1025,2302.08,2026-08-17 03:22:06.161838,False
TXN-a9fa6f91,ACC-1493,ACC-1872,2651.41,2026-08-17 03:26:06.161838,False
TXN-3a9f470f,ACC-1663,ACC-1856,4831.6,2026-08-17 03:30:06.161838,False
TXN-3bea430a,ACC-1703,ACC-1669,3744.52,2026-08-17 03:34:06.161838,False
TXN-1a40f8f1,ACC-1383,ACC-1259,3309.66,2026-08-17 03:38:06.161838,False
TXN-48a54ea2,ACC-1187,ACC-1038,4873.63,2026-08-17 03:42:06.161838,False
TXN-a04f6e2d,ACC-1998,ACC-1846,2974.21,2026-08-17 03:46:06.161838,False
TXN-a11b9ef9,ACC-1809,ACC-1292,1524.15,2026-08-17 03:50:06.161838,False
TXN-92e2a24f,ACC-1507,ACC-1059,153.03,2026-08-17 03:54:06.161838,False
TXN-aedbe053,ACC-1566,ACC-1151,3857.49,2026-08-17 03:58:06.161838,False
TXN-e77c1a68,ACC-1608,ACC-1598,2121.48,2026-08-17 04:02:06.161838,False
TXN-2baab8e3,ACC-1432,ACC-1517,1741.2,2026-08-17 04:06:06.161838,False
TXN-9ef1128d,ACC-1208,ACC-1819,4162.23,2026-08-17 04:10:06.161838,False
TXN-206b7579,ACC-1980,ACC-1206,1581.86,2026-08-17 04:14:06.161838,False
TXN-6cc307ea,ACC-1243,ACC-1420,680.04,2026-08-17 04:18:06.161838,False
TXN-0fb7b619,ACC-1482,ACC-1682,718.98,2026-08-17 04:22:06.161838,False
TXN-1e1bc179,ACC-1373,ACC-1812,2857.15,2026-08-17 04:26:06.161838,False
TXN-c969f50e,ACC-1003,ACC-1648,2291.02,2026-08-17 04:30:06.161838,False
TXN-672d514a,ACC-1959,ACC-1438,4435.43,2026-08-17 04:34:06.161838,False
TXN-d3d592dd,ACC-1101,ACC-1889,1340.31,2026-08-17 04:38:06.161838,False
TXN-af827937,ACC-1301,ACC-1989,2636.8,2026-08-17 04:42:06.161838,False
TXN-3840ee73,ACC-1358,ACC-1318,3127.29,2026-08-17 04:46:06.161838,False
TXN-6d1dbf3e,ACC-1977,ACC-1574,1486.03,2026-08-17 04:50:06.161838,False
TXN-3f315f09,ACC-1129,ACC-1136,4961.24,2026-08-17 04:54:06.161838,False
TXN-267bc501,ACC-1920,ACC-1334,4750.2,2026-08-17 04:58:06.161838,False
TXN-b7c5f27a,ACC-1837,ACC-1724,4953.39,2026-08-17 05:02:06.161838,False
TXN-8778b0d8,ACC-1188,ACC-1203,193686.23,2026-08-17 05:06:06.161838,True
TXN-b9a1a336,ACC-1784,ACC-1622,2476.54,2026-08-17 05:10:06.161838,False
TXN-5563c562,ACC-1559,ACC-1826,688.82,2026-08-17 05:14:06.161838,False
TXN-22c01332,ACC-1958,ACC-1966,1213.23,2026-08-17 05:18:06.161838,False
TXN-29b9072b,ACC-1481,ACC-1327,2773.61,2026-08-17 05:22:06.161838,False
TXN-88b91509,ACC-1464,ACC-1140,344.08,2026-08-17 05:26:06.161838,False
TXN-2c05ce2b,ACC-1833,ACC-1435,140384.24,2026-08-17 05:30:06.161838,True
TXN-25ed7d03,ACC-1035,ACC-1646,3353.17,2026-08-17 05:34:06.161838,False
TXN-19fac657,ACC-1095,ACC-1129,1129.83,2026-08-17 05:38:06.161838,False
TXN-b68441c8,ACC-1817,ACC-1113,2878.62,2026-08-17 05:42:06.161838,False
TXN-037968da,ACC-1807,ACC-1034,207.14,2026-08-17 05:46:06.161838,False
TXN-895e22e4,ACC-1239,ACC-1037,3901.26,2026-08-17 05:50:06.161838,False
TXN-4495e21d,ACC-1640,ACC-1011,1007.87,2026-08-17 05:54:06.161838,False
TXN-864e3f77,ACC-1399,ACC-1170,750.66,2026-08-17 05:58:06.161838,False
TXN-7021efb7,ACC-1994,ACC-1796,4992.46,2026-08-17 06:02:06.161838,False
TXN-c04da063,ACC-1273,ACC-1011,767.31,2026-08-17 06:06:06.161838,False
TXN-2ef25188,ACC-1480,ACC-1702,2182.73,2026-08-17 06:10:06.161838,False
TXN-cb40556c,ACC-1438,ACC-1665,3718.56,2026-08-17 06:14:06.161838,False
TXN-8c7dfd0c,ACC-1363,ACC-1232,4922.67,2026-08-17 06:18:06.161838,False
TXN-d150bc70,ACC-1605,ACC-1872,2918.36,2026-08-17 06:22:06.161838,False
TXN-0225a4f3,ACC-1343,ACC-1012,1909.69,2026-08-17 06:26:06.161838,False
TXN-6c34e01e,ACC-1024,ACC-1592,3093.19,2026-08-17 06:30:06.161838,False
TXN-b926131b,ACC-1136,ACC-1958,1025.98,2026-08-17 06:34:06.161838,False
TXN-36389c2b,ACC-1067,ACC-1085,849.47,2026-08-17 06:38:06.161838,False
TXN-01878d7b,ACC-1677,ACC-1915,3661.38,2026-08-17 06:42:06.161838,False
TXN-aec188fb,ACC-1290,ACC-1465,653.99,2026-08-17 06:46:06.161838,False
TXN-4aa02a18,ACC-1007,ACC-1503,4404.17,2026-08-17 06:50:06.161838,False
TXN-c78ecfd1,ACC-1533,ACC-1633,3594.16,2026-08-17 06:54:06.161838,False
TXN-a26af989,ACC-1241,ACC-1246,2684.65,2026-08-17 06:58:06.161838,False
TXN-86010a3f,ACC-1671,ACC-1745,4086.77,2026-08-17 07:02:06.161838,False
TXN-9ef6ccae,ACC-1052,ACC-1285,3305.68,2026-08-17 07:06:06.161838,False
TXN-03796f3e,ACC-1469,ACC-1612,2959.9,2026-08-17 07:10:06.161838,False
TXN-3df71b13,ACC-1263,ACC-1169,4325.47,2026-08-17 07:14:06.161838,False
TXN-0bff4a58,ACC-1831,ACC-1254,1113.94,2026-08-17 07:18:06.161838,False
TXN-552a1014,ACC-1086,ACC-1018,2057.85,2026-08-17 07:22:06.161838,False
TXN-9025fa17,ACC-1298,ACC-1626,4324.05,2026-08-17 07:26:06.161838,False
TXN-ee0936bc,ACC-1768,ACC-1594,4188.81,2026-08-17 07:30:06.161838,False
TXN-451f6626,ACC-1809,ACC-1517,4862.67,2026-08-17 07:34:06.161838,False
TXN-de712cc4,ACC-1860,ACC-1705,2101.74,2026-08-17 07:38:06.161838,False
TXN-7e52309c,ACC-1051,ACC-1000,823.58,2026-08-17 07:42:06.161838,False
TXN-5acd8f76,ACC-1479,ACC-1769,3149.46,2026-08-17 07:46:06.161838,False
TXN-94a7bf1b,ACC-1065,ACC-1740,532.8,2026-08-17 07:50:06.161838,False
TXN-3a3670b9,ACC-1491,ACC-1766,3452.66,2026-08-17 07:54:06.161838,False
TXN-c3f515db,ACC-1294,ACC-1379,4810.58,2026-08-17 07:58:06.161838,False
TXN-e2b08f7b,ACC-1592,ACC-1225,2114.52,2026-08-17 08:02:06.161838,False
TXN-ffd42a27,ACC-1785,ACC-1438,4442.82,2026-08-17 08:06:06.161838,False
TXN-936ca7fe,ACC-1038,ACC-1226,3634.04,2026-08-17 08:10:06.161838,False
TXN-70420eeb,ACC-1283,ACC-1533,129736.74,2026-08-17 08:14:06.161838,True
TXN-676fff22,ACC-1028,ACC-1633,1775.4,2026-08-17 08:18:06.161838,False
TXN-2f17a8cf,ACC-1390,ACC-1504,563.76,2026-08-17 08:22:06.161838,False
TXN-a9b6ac01,ACC-1830,ACC-1746,530.34,2026-08-17 08:26:06.161838,False
TXN-07fa708e,ACC-1600,ACC-1718,1948.4,2026-08-17 08:30:06.161838,False
TXN-7bffe2b1,ACC-1160,ACC-1115,1105.56,2026-08-17 08:34:06.161838,False
TXN-c0b53183,ACC-1335,ACC-1942,3996.41,2026-08-17 08:38:06.161838,False
TXN-ebe9f4b7,ACC-1177,ACC-1265,1038.29,2026-08-17 08:42:06.161838,False
TXN-2d2b0296,ACC-1209,ACC-1766,3311.58,2026-08-17 08:46:06.161838,False
TXN-1e2e621f,ACC-1342,ACC-1968,3793.33,2026-08-17 08:50:06.161838,False
TXN-c3e6d43f,ACC-1761,ACC-1984,3890.09,2026-08-17 08:54:06.161838,False
TXN-23c7893e,ACC-1691,ACC-1719,4754.26,2026-08-17 08:58:06.161838,False
TXN-8ecb7ab3,ACC-1062,ACC-1510,975.7,2026-08-17 09:02:06.161838,False
TXN-bf6bdd12,ACC-1629,ACC-1580,3758.4,2026-08-17 09:06:06.161838,False
TXN-1e107b0c,ACC-1719,ACC-1434,432.96,2026-08-17 09:10:06.161838,False
TXN-adea7adc,ACC-1067,ACC-1419,146.38,2026-08-17 09:14:06.161838,False
TXN-c9d6d09d,ACC-1139,ACC-1654,1473.62,2026-08-17 09:18:06.161838,False
TXN-a719152e,ACC-1826,ACC-1982,3047.78,2026-08-17 09:22:06.161838,False
TXN-9559f68d,ACC-1122,ACC-1062,919.66,2026-08-17 09:26:06.161838,False
TXN-da6c9871,ACC-1886,ACC-1789,4457.57,2026-08-17 09:30:06.161838,False
TXN-6f46f611,ACC-1001,ACC-1139,2997.19,2026-08-17 09:34:06.161838,False
TXN-b9ed0475,ACC-1630,ACC-1840,3574.31,2026-08-17 09:38:06.161838,False
TXN-0834f835,ACC-1147,ACC-1421,2201.38,2026-08-17 09:42:06.161838,False
TXN-ba9100a3,ACC-1788,ACC-1900,2545.91,2026-08-17 09:46:06.161838,False
TXN-d116bf96,ACC-1859,ACC-1006,3365.38,2026-08-17 09:50:06.161838,False
TXN-d2527940,ACC-1312,ACC-1399,427.28,2026-08-17 09:54:06.161838,False
TXN-9165a684,ACC-1024,ACC-1922,2315.18,2026-08-17 09:58:06.161838,False
TXN-b1d6a8dd,ACC-1798,ACC-1718,409.51,2026-08-17 10:02:06.161838,False
TXN-7af3299a,ACC-1840,ACC-1494,1897.81,2026-08-17 10:06:06.161838,False
TXN-77fb217f,ACC-1392,ACC-1272,3132.19,2026-08-17 10:10:06.161838,False
TXN-3bd838f1,ACC-1158,ACC-1856,2800.41,2026-08-17 10:14:06.161838,False
TXN-3b2517de,ACC-1832,ACC-1002,175248.58,2026-08-17 10:18:06.161838,True
TXN-b92c4509,ACC-1339,ACC-1353,2165.14,2026-08-17 10:22:06.161838,False
TXN-6544607a,ACC-1761,ACC-1633,3070.74,2026-08-17 10:26:06.161838,False
TXN-6c47cefb,ACC-1520,ACC-1128,993.63,2026-08-17 10:30:06.161838,False
TXN-283ff107,ACC-1781,ACC-1197,342.58,2026-08-17 10:34:06.161838,False
TXN-3e516745,ACC-1180,ACC-1119,3400.86,2026-08-17 10:38:06.161838,False
TXN-f908f4d9,ACC-1892,ACC-1456,1807.81,2026-08-17 10:42:06.161838,False
TXN-1b367104,ACC-1635,ACC-1243,4858.26,2026-08-17 10:46:06.161838,False
TXN-99c95c05,ACC-1621,ACC-1677,1668.69,2026-08-17 10:50:06.161838,False
TXN-2e2a8842,ACC-1833,ACC-1458,2527.93,2026-08-17 10:54:06.161838,False
TXN-459c5a9b,ACC-1296,ACC-1686,1261.57,2026-08-17 10:58:06.161838,False
TXN-ef9bedd8,ACC-1308,ACC-1697,3314.78,2026-08-17 11:02:06.161838,False
TXN-184075ec,ACC-1344,ACC-1284,857.27,2026-08-17 11:06:06.161838,False
TXN-5d77c446,ACC-1986,ACC-1959,2769.61,2026-08-17 11:10:06.161838,False
TXN-8e726814,ACC-1273,ACC-1419,4098.43,2026-08-17 11:14:06.161838,False
TXN-f6e6578f,ACC-1824,ACC-1588,796.26,2026-08-17 11:18:06.161838,False
TXN-6f91a350,ACC-1424,ACC-1906,378.66,2026-08-17 11:22:06.161838,False
TXN-de2efd65,ACC-1296,ACC-1024,617.22,2026-08-17 11:26:06.161838,False
TXN-42d8161e,ACC-1205,ACC-1923,3173.2,2026-08-17 11:30:06.161838,False
TXN-8bc0b85a,ACC-1918,ACC-1959,4440.54,2026-08-17 11:34:06.161838,False
TXN-d82ba2ba,ACC-1676,ACC-1368,1699.07,2026-08-17 11:38:06.161838,False
TXN-ca1692d2,ACC-1233,ACC-1288,3776.95,2026-08-17 11:42:06.161838,False
TXN-d432d6cf,ACC-1194,ACC-1180,1081.87,2026-08-17 11:46:06.161838,False
TXN-e3ba84d9,ACC-1496,ACC-1411,166.58,2026-08-17 11:50:06.161838,False
TXN-79796ed4,ACC-1847,ACC-1856,3402.26,2026-08-17 11:54:06.161838,False
TXN-8153579f,ACC-1930,ACC-1794,2116.51,2026-08-17 11:58:06.161838,False
TXN-a605d858,ACC-1058,ACC-1921,4452.58,2026-08-17 12:02:06.161838,False
TXN-ebf7aa8f,ACC-1577,ACC-1962,2767.49,2026-08-17 12:06:06.161838,False
TXN-24707478,ACC-1877,ACC-1352,682.71,2026-08-17 12:10:06.161838,False
TXN-1cddf3fd,ACC-1316,ACC-1930,3219.43,2026-08-17 12:14:06.161838,False
TXN-cbf8ef6b,ACC-1750,ACC-1134,1412.58,2026-08-17 12:18:06.161838,False
TXN-3c885c3c,ACC-1146,ACC-1426,1399.35,2026-08-17 12:22:06.161838,False
TXN-52405224,ACC-1943,ACC-1145,2781.06,2026-08-17 12:26:06.161838,False
TXN-a880ab79,ACC-1524,ACC-1971,4236.01,2026-08-17 12:30:06.161838,False
TXN-f675c6bf,ACC-1117,ACC-1376,492.5,2026-08-17 12:34:06.161838,False
TXN-b50e3fc8,ACC-1891,ACC-1411,110704.4,2026-08-17 12:38:06.161838,True
TXN-152dca2e,ACC-1745,ACC-1161,531.46,2026-08-17 12:42:06.161838,False
TXN-5624e4b4,ACC-1757,ACC-1992,335.88,2026-08-17 12:46:06.161838,False
TXN-32f26ad6,ACC-1406,ACC-1427,2755.67,2026-08-17 12:50:06.161838,False
TXN-3a24ffbc,ACC-1755,ACC-1230,1726.24,2026-08-17 12:54:06.161838,False
TXN-7f4d43e8,ACC-1405,ACC-1353,2186.26,2026-08-17 12:58:06.161838,False
TXN-9f823843,ACC-1301,ACC-1745,3618.49,2026-08-17 13:02:06.161838,False
TXN-53a5b938,ACC-1141,ACC-1199,940.89,2026-08-17 13:06:06.161838,False
TXN-fe91417d,ACC-1108,ACC-1487,4547.23,2026-08-17 13:10:06.161838,False
TXN-7f01254a,ACC-1334,ACC-1253,150999.58,2026-08-17 13:14:06.161838,True
TXN-dfa951a8,ACC-1627,ACC-1089,1639.47,2026-08-17 13:18:06.161838,False
TXN-ba544985,ACC-1749,ACC-1746,2775.24,2026-08-17 13:22:06.161838,False
TXN-a5869134,ACC-1903,ACC-1773,4304.71,2026-08-17 13:26:06.161838,False
TXN-8dc81175,ACC-1927,ACC-1747,2644.07,2026-08-17 13:30:06.161838,False
TXN-96ed60f5,ACC-1369,ACC-1373,4167.02,2026-08-17 13:34:06.161838,False
TXN-d1be916e,ACC-1448,ACC-1824,4641.56,2026-08-17 13:38:06.161838,False
TXN-50ddee5c,ACC-1679,ACC-1889,2084.49,2026-08-17 13:42:06.161838,False
TXN-bab2fe6d,ACC-1633,ACC-1135,829.42,2026-08-17 13:46:06.161838,False
TXN-64957ec9,ACC-1883,ACC-1278,807.97,2026-08-17 13:50:06.161838,False
TXN-a791a5b1,ACC-1574,ACC-1426,4744.59,2026-08-17 13:54:06.161838,False
TXN-d5dab1fd,ACC-1596,ACC-1751,4779.53,2026-08-17 13:58:06.161838,False
TXN-186a88e1,ACC-1889,ACC-1948,1007.57,2026-08-17 14:02:06.161838,False
TXN-6a1f19f6,ACC-1774,ACC-1213,4432.04,2026-08-17 14:06:06.161838,False
TXN-8085219b,ACC-1294,ACC-1694,3702.88,2026-08-17 14:10:06.161838,False
TXN-224f8725,ACC-1339,ACC-1829,593.51,2026-08-17 14:14:06.161838,False
TXN-41913c28,ACC-1396,ACC-1159,3799.41,2026-08-17 14:18:06.161838,False
TXN-ac6ae880,ACC-1142,ACC-1300,3086.95,2026-08-17 14:22:06.161838,False
TXN-a4146bd7,ACC-1735,ACC-1788,1120.38,2026-08-17 14:26:06.161838,False
TXN-0dc9a94a,ACC-1234,ACC-1695,1691.78,2026-08-17 14:30:06.161838,False
TXN-a58d3cbd,ACC-1609,ACC-1767,4122.01,2026-08-17 14:34:06.161838,False
TXN-7ce05e26,ACC-1868,ACC-1503,368.06,2026-08-17 14:38:06.161838,False
TXN-dd56d77c,ACC-1664,ACC-1916,372.52,2026-08-17 14:42:06.161838,False
TXN-0a8637cb,ACC-1431,ACC-1346,1659.9,2026-08-17 14:46:06.161838,False
TXN-af8cb493,ACC-1275,ACC-1552,2219.87,2026-08-17 14:50:06.161838,False
TXN-be61412b,ACC-1106,ACC-1609,4972.66,2026-08-17 14:54:06.161838,False
TXN-ed164ced,ACC-1211,ACC-1741,390.74,2026-08-17 14:58:06.161838,False
TXN-f65139bb,ACC-1399,ACC-1848,931.56,2026-08-17 15:02:06.161838,False
TXN-3ee72756,ACC-1595,ACC-1941,4152.86,2026-08-17 15:06:06.161838,False
TXN-93e777d1,ACC-1361,ACC-1886,611.98,2026-08-17 15:10:06.161838,False
TXN-30f66e29,ACC-1950,ACC-1359,2011.56,2026-08-17 15:14:06.161838,False
TXN-1d4f446b,ACC-1058,ACC-1457,4999.66,2026-08-17 15:18:06.161838,False
TXN-a2c8c410,ACC-1373,ACC-1419,78243.48,2026-08-17 15:22:06.161838,True
TXN-b87e789a,ACC-1111,ACC-1249,4413.52,2026-08-17 15:26:06.161838,False
TXN-3466c88d,ACC-1265,ACC-1239,1784.92,2026-08-17 15:30:06.161838,False
TXN-aeaecea1,ACC-1093,ACC-1651,4417.34,2026-08-17 15:34:06.161838,False
TXN-493bcf7c,ACC-1270,ACC-1551,4782.66,2026-08-17 15:38:06.161838,False
TXN-9d8a4fa6,ACC-1748,ACC-1991,3752.64,2026-08-17 15:42:06.161838,False
TXN-513bd254,ACC-1501,ACC-1084,1192.89,2026-08-17 15:46:06.161838,False
TXN-98073635,ACC-1743,ACC-1829,3383.42,2026-08-17 15:50:06.161838,False
TXN-279e6d79,ACC-1232,ACC-1730,537.92,2026-08-17 15:54:06.161838,False
TXN-649e690b,ACC-1188,ACC-1177,4533.47,2026-08-17 15:58:06.161838,False
TXN-6849cd7f,ACC-1322,ACC-1169,2091.84,2026-08-17 16:02:06.161838,False
TXN-a21f6cfc,ACC-1198,ACC-1590,4104.72,2026-08-17 16:06:06.161838,False
TXN-4e68c675,ACC-1497,ACC-1119,4336.33,2026-08-17 16:10:06.161838,False
TXN-44c85b9a,ACC-1809,ACC-1137,817.42,2026-08-17 16:14:06.161838,False
TXN-06ffeb51,ACC-1943,ACC-1341,3982.43,2026-08-17 16:18:06.161838,False
TXN-ec078ce5,ACC-1114,ACC-1526,3581.37,2026-08-17 16:22:06.161838,False
TXN-0d3a9fd3,ACC-1619,ACC-1623,3291.57,2026-08-17 16:26:06.161838,False
TXN-e3985197,ACC-1057,ACC-1904,2339.98,2026-08-17 16:30:06.161838,False
TXN-81d76621,ACC-1208,ACC-1313,4958.59,2026-08-17 16:34:06.161838,False
TXN-5d756b19,ACC-1863,ACC-1143,1477.99,2026-08-17 16:38:06.161838,False
TXN-c7d8bec2,ACC-1969,ACC-1442,269.9,2026-08-17 16:42:06.161838,False
TXN-17700538,ACC-1444,ACC-1749,1791.66,2026-08-17 16:46:06.161838,False
TXN-56b3dc21,ACC-1332,ACC-1722,1753.88,2026-08-17 16:50:06.161838,False
TXN-48339d3f,ACC-1190,ACC-1758,1972.77,2026-08-17 16:54:06.161838,False
TXN-70ca8c2d,ACC-1510,ACC-1280,3675.63,2026-08-17 16:58:06.161838,False
TXN-ac7bc733,ACC-1331,ACC-1604,4165.86,2026-08-17 17:02:06.161838,False
TXN-f5f1d783,ACC-1713,ACC-1362,2076.72,2026-08-17 17:06:06.161838,False
TXN-be434d12,ACC-1239,ACC-1223,2464.59,2026-08-17 17:10:06.161838,False
TXN-68aadc6f,ACC-1614,ACC-1010,2096.56,2026-08-17 17:14:06.161838,False
TXN-1fc03853,ACC-1932,ACC-1378,325.56,2026-08-17 17:18:06.161838,False
TXN-a66a8b25,ACC-1790,ACC-1794,2717.61,2026-08-17 17:22:06.161838,False
TXN-592edcff,ACC-1484,ACC-1619,3978.14,2026-08-17 17:26:06.161838,False
TXN-018f6fa2,ACC-1320,ACC-1328,773.09,2026-08-17 17:30:06.161838,False
TXN-535c4fa7,ACC-1336,ACC-1857,502.77,2026-08-17 17:34:06.161838,False
TXN-3d3c7a38,ACC-1163,ACC-1507,3153.51,2026-08-17 17:38:06.161838,False
TXN-b0e2b3e8,ACC-1765,ACC-1750,1130.68,2026-08-17 17:42:06.161838,False
TXN-7f1b2814,ACC-1660,ACC-1631,2729.1,2026-08-17 17:46:06.161838,False
TXN-4b08f8cf,ACC-1204,ACC-1539,3687.61,2026-08-17 17:50:06.161838,False
TXN-3b216c53,ACC-1313,ACC-1948,4521.15,2026-08-17 17:54:06.161838,False
TXN-5b5ff527,ACC-1810,ACC-1756,1847.71,2026-08-17 17:58:06.161838,False
TXN-838d51da,ACC-1139,ACC-1712,234.06,2026-08-17 18:02:06.161838,False
TXN-c6d5dd3e,ACC-1609,ACC-1996,4455.59,2026-08-17 18:06:06.161838,False
TXN-ffe1dd12,ACC-1639,ACC-1831,2478.38,2026-08-17 18:10:06.161838,False
TXN-5b18a670,ACC-1555,ACC-1460,1647.49,2026-08-17 18:14:06.161838,False
TXN-72a22d17,ACC-1354,ACC-1858,1849.27,2026-08-17 18:18:06.161838,False
TXN-420abc1a,ACC-1193,ACC-1941,739.11,2026-08-17 18:22:06.161838,False
TXN-5b94d11d,ACC-1785,ACC-1224,4973.52,2026-08-17 18:26:06.161838,False
TXN-a46c1b82,ACC-1118,ACC-1135,69686.89,2026-08-17 18:30:06.161838,True
TXN-50eb436a,ACC-1546,ACC-1615,95742.96,2026-08-17 18:34:06.161838,True
TXN-a96b159a,ACC-1133,ACC-1996,3939.85,2026-08-17 18:38:06.161838,False
TXN-b4bc1922,ACC-1265,ACC-1408,1038.16,2026-08-17 18:42:06.161838,False
TXN-e9945915,ACC-1808,ACC-1934,1852.74,2026-08-17 18:46:06.161838,False
TXN-d15f44f8,ACC-1312,ACC-1292,494.22,2026-08-17 18:50:06.161838,False
TXN-8b99faa2,ACC-1895,ACC-1294,4158.8,2026-08-17 18:54:06.161838,False
TXN-4abacc36,ACC-1129,ACC-1099,1782.89,2026-08-17 18:58:06.161838,False
TXN-cf4bb9ab,ACC-1143,ACC-1074,1246.91,2026-08-17 19:02:06.161838,False
TXN-3d3ae833,ACC-1584,ACC-1930,2470.88,2026-08-17 19:06:06.161838,False
TXN-c73b1d9a,ACC-1253,ACC-1547,1441.15,2026-08-17 19:10:06.161838,False
